,open,end_time,volume,start_time,close,high,low
20908,19497.40,1664427599999,16666.005,1664424000000,19572.20,19620.00,19487.70
20909,19572.10,1664431199999,19929.844,1664427600000,19446.60,19582.80,19405.60
20910,19446.50,1664434799999,41276.096,1664431200000,19375.30,19446.60,19287.10
20911,19375.30,1664438399999,33244.981,1664434800000,19353.10,19396.10,19259.40
20912,19353.20,1664441999999,23783.652,1664438400000,19337.00,19391.70,19294.00
20913,19337.10,1664445599999,29637.680,1664442000000,19471.70,19498.80,19316.20
20914,19471.70,1664449199999,19069.025,1664445600000,19427.80,19480.00,19400.80
20915,19427.90,1664452799999,32108.971,1664449200000,19454.30,19537.00,19367.40
20916,19454.20,1664456399999,86657.894,1664452800000,19205.60,19467.10,19094.00
20917,19205.50,1664459999999,102863.591,1664456400000,18981.00,19357.00,18907.00
20918,18980.90,1664463599999,113782.403,1664460000000,19190.10,19253.60,18827.20
20919,19190.00,1664467199999,62338.975,1664463600000,19280.70,19330.00,19155.60
20920,19280.70,1664470799999,98502.363,1664467200000,19441.40,19648.80,19142.00
20921,19441.30,1664474399999,51969.563,1664470800000,19257.40,19525.00,19252.80
20922,19257.40,1664477999999,63062.950,1664474400000,19293.70,19422.30,19114.20
20923,19293.60,1664481599999,31928.028,1664478000000,19399.30,19482.00,19290.00
20924,19399.30,1664485199999,18911.314,1664481600000,19499.40,19529.00,19373.50
20925,19499.40,1664488799999,10521.904,1664485200000,19425.50,19509.60,19406.80
20926,19425.50,1664492399999,15928.326,1664488800000,19447.50,19529.90,19411.10
20927,19447.60,1664495999999,22346.724,1664492400000,19582.50,19620.00,19423.00
20928,19582.50,1664499599999,46526.940,1664496000000,19541.60,19698.60,19431.00
20929,19541.60,1664503199999,17086.135,1664499600000,19500.70,19542.10,19433.90
20930,19500.70,1664506799999,23091.377,1664503200000,19355.00,19501.80,19335.30
20931,19355.00,1664510399999,17582.330,1664506800000,19394.00,19415.00,19305.00
20932,19394.00,1664513999999,12664.055,1664510400000,19424.20,19463.10,19381.80
20933,19424.10,1664517599999,10358.540,1664514000000,19439.90,19491.00,19416.20
20934,19440.00,1664521199999,13732.025,1664517600000,19438.60,19500.00,19387.50
20935,19438.60,1664524799999,41631.326,1664521200000,19560.80,19633.60,19436.00
20936,19560.80,1664528399999,20452.060,1664524800000,19618.00,19625.00,19517.60
20937,19618.00,1664531999999,18326.335,1664528400000,19521.60,19622.50,19483.80
20938,19521.60,1664535599999,20969.253,1664532000000,19479.80,19556.40,19437.90
20939,19479.80,1664539199999,23324.039,1664535600000,19430.30,19509.20,19383.90
20940,19430.30,1664542799999,109289.819,1664539200000,19290.50,19500.00,19066.00
20941,19290.50,1664546399999,62396.862,1664542800000,19465.30,19477.00,19231.90
20942,19465.30,1664549999999,147158.182,1664546400000,19981.40,20045.00,19431.40
20943,19982.60,1664553599999,129437.184,1664550000000,19749.40,20172.70,19674.80
20944,19749.50,1664557199999,105040.083,1664553600000,19704.90,19865.20,19551.00
20945,19705.00,1664560799999,42025.121,1664557200000,19669.00,19809.30,19585.00
20946,19669.00,1664564399999,37950.444,1664560800000,19660.30,19827.80,19599.60
20947,19660.20,1664567999999,44267.189,1664564400000,19467.00,19760.00,19457.00
20948,19466.80,1664571599999,54350.574,1664568000000,19416.20,19531.40,19343.00
20949,19416.20,1664575199999,23306.310,1664571600000,19352.00,19416.20,19272.00
20950,19352.10,1664578799999,32590.764,1664575200000,19378.00,19392.00,19222.90
20951,19378.00,1664582399999,17905.987,1664578800000,19411.70,19461.30,19351.10
20952,19411.60,1664585999999,18441.044,1664582400000,19393.10,19474.00,19338.00
20953,19393.10,1664589599999,8934.251,1664586000000,19413.20,19424.10,19361.30
20954,19413.20,1664593199999,6643.363,1664589600000,19405.10,19427.90,19376.60
20955,19405.10,1664596799999,7935.015,1664593200000,19408.00,19431.00,19354.90
20956,19408.00,1664600399999,9146.746,1664596800000,19398.40,19412.60,19364.40
20957,19398.30,1664603999999,19544.511,1664600400000,19312.80,19408.30,19266.00
20958,19312.80,1664607599999,12286.105,1664604000000,19286.40,19319.50,19263.90
20959,19286.40,1664611199999,12346.264,1664607600000,19305.50,19338.10,19254.90
20960,19305.50,1664614799999,9927.384,1664611200000,19328.40,19341.90,19297.00
20961,19328.50,1664618399999,8768.095,1664614800000,19323.50,19357.00,19300.20
20962,19323.50,1664621999999,9705.770,1664618400000,19320.80,19358.60,19275.50
20963,19320.90,1664625599999,33404.517,1664622000000,19304.20,19340.00,19140.00
20964,19304.30,1664629199999,13130.762,1664625600000,19288.00,19306.00,19230.30
20965,19287.90,1664632799999,21004.089,1664629200000,19323.50,19396.50,19271.10
20966,19323.40,1664636399999,11480.888,1664632800000,19311.30,19338.00,19275.60
20967,19311.30,1664639999999,9193.790,1664636400000,19322.80,19358.50,19297.00
20968,19322.90,1664643599999,17553.140,1664640000000,19285.90,19345.00,19237.00
20969,19286.00,1664647199999,10513.639,1664643600000,19266.80,19308.10,19236.50
20970,19266.80,1664650799999,11283.815,1664647200000,19290.40,19300.00,19200.00
20971,19290.30,1664654399999,12937.167,1664650800000,19257.00,19319.40,19202.90
20972,19257.00,1664657999999,10347.470,1664654400000,19243.20,19270.00,19190.40
20973,19243.10,1664661599999,6308.980,1664658000000,19281.30,19307.80,19235.00
20974,19281.20,1664665199999,8123.770,1664661600000,19313.80,19328.00,19266.00
20975,19313.80,1664668799999,5496.434,1664665200000,19304.00,19332.00,19281.60
20976,19304.00,1664672399999,9849.817,1664668800000,19269.30,19319.00,19225.80
20977,19269.30,1664675999999,6120.159,1664672400000,19299.20,19303.90,19250.80
20978,19299.20,1664679599999,7363.538,1664676000000,19307.30,19338.80,19294.90
20979,19307.30,1664683199999,6655.728,1664679600000,19301.20,19321.80,19276.00
20980,19301.20,1664686799999,4836.876,1664683200000,19326.90,19328.20,19287.40
20981,19326.80,1664690399999,18515.612,1664686800000,19322.90,19389.00,19288.20
20982,19322.90,1664693999999,16879.697,1664690400000,19271.90,19374.40,19260.90
20983,19271.90,1664697599999,13586.135,1664694000000,19276.50,19302.20,19213.60
20984,19276.50,1664701199999,7070.973,1664697600000,19275.40,19292.90,19242.90
20985,19275.30,1664704799999,8809.403,1664701200000,19253.90,19280.20,19215.00
20986,19253.90,1664708399999,52435.771,1664704800000,19095.10,19253.90,19025.00
20987,19095.20,1664711999999,29361.365,1664708400000,19180.90,19261.60,19073.00
20988,19181.00,1664715599999,19604.064,1664712000000,19151.00,19239.60,19125.20
20989,19150.90,1664719199999,11193.733,1664715600000,19152.00,19190.60,19118.70
20990,19151.90,1664722799999,17711.859,1664719200000,19096.00,19174.50,19060.00
20991,19096.00,1664726399999,11525.853,1664722800000,19137.50,19154.70,19092.00
20992,19137.10,1664729999999,17253.018,1664726400000,19191.40,19225.10,19121.90
20993,19191.40,1664733599999,7216.369,1664730000000,19189.30,19217.80,19156.50
20994,19189.30,1664737199999,9641.660,1664733600000,19209.30,19211.00,19133.70
20995,19209.30,1664740799999,26193.926,1664737200000,19253.60,19339.20,19209.30
20996,19253.60,1664744399999,6372.738,1664740800000,19223.30,19267.20,19218.00
20997,19223.20,1664747999999,18425.572,1664744400000,19189.90,19229.60,19094.60
20998,19189.80,1664751599999,27227.498,1664748000000,19161.60,19292.70,19127.50
20999,19161.70,1664755199999,61119.087,1664751600000,19049.40,19171.80,18896.00
21000,19049.30,1664758799999,24565.925,1664755200000,19084.00,19118.00,18950.80
21001,19083.90,1664762399999,24644.088,1664758800000,19210.90,19250.00,19081.10
21002,19210.90,1664765999999,18443.604,1664762400000,19129.30,19228.90,19116.70
21003,19129.20,1664769599999,8069.459,1664766000000,19159.40,19203.60,19129.20
21004,19159.40,1664773199999,12173.250,1664769600000,19090.00,19164.80,19084.00
21005,19090.00,1664776799999,24960.288,1664773200000,19235.30,19281.70,19054.10
21006,19235.30,1664780399999,24976.812,1664776800000,19187.10,19309.90,19150.00
21007,19187.10,1664783999999,15101.342,1664780400000,19190.00,19233.90,19137.30
21008,19190.00,1664787599999,9258.655,1664784000000,19187.60,19215.50,19155.50
21009,19187.60,1664791199999,13453.598,1664787600000,19170.90,19188.60,19116.30
21010,19170.90,1664794799999,15690.948,1664791200000,19225.50,19226.60,19124.50
21011,19225.40,1664798399999,13947.039,1664794800000,19240.50,19250.00,19177.00
21012,19240.50,1664801999999,19001.106,1664798400000,19245.90,19277.30,19180.60
21013,19245.90,1664805599999,58570.669,1664802000000,19170.30,19333.00,19126.80
21014,19170.40,1664809199999,80232.655,1664805600000,19406.60,19485.00,19170.40
21015,19406.70,1664812799999,41881.534,1664809200000,19329.90,19489.90,19315.40
21016,19330.00,1664816399999,26693.438,1664812800000,19403.50,19412.80,19300.10
21017,19403.40,1664819999999,50130.597,1664816400000,19540.00,19596.70,19403.40
21018,19540.00,1664823599999,33212.473,1664820000000,19605.40,19646.80,19535.40
21019,19605.50,1664827199999,44165.192,1664823600000,19537.70,19624.70,19426.30
21020,19537.80,1664830799999,13448.916,1664827200000,19586.40,19598.20,19503.70
21021,19586.30,1664834399999,8357.337,1664830800000,19546.50,19589.90,19515.00
21022,19546.40,1664837999999,10742.795,1664834400000,19513.30,19595.80,19506.40
21023,19513.30,1664841599999,30094.609,1664838000000,19622.00,19723.70,19513.20
21024,19621.90,1664845199999,23684.114,1664841600000,19555.10,19719.70,19520.00
21025,19555.00,1664848799999,9899.228,1664845200000,19500.10,19574.30,19500.10
21026,19500.10,1664852399999,10273.263,1664848800000,19537.60,19551.60,19480.10
21027,19537.60,1664855999999,14559.403,1664852400000,19588.10,19626.90,19531.10
21028,19588.00,1664859599999,11684.740,1664856000000,19584.80,19635.00,19546.40
21029,19584.80,1664863199999,16106.834,1664859600000,19601.80,19662.50,19576.20
21030,19601.70,1664866799999,56961.215,1664863200000,19832.00,19870.00,19590.10
21031,19832.00,1664870399999,49977.490,1664866800000,19957.00,19969.50,19829.50
21032,19957.00,1664873999999,93564.816,1664870400000,19879.70,20159.30,19845.20
21033,19879.80,1664877599999,33441.750,1664874000000,19932.90,19978.20,19805.40
21034,19932.80,1664881199999,26672.006,1664877600000,19955.70,20041.00,19891.00
21035,19955.60,1664884799999,18662.438,1664881200000,19930.00,19969.00,19860.90
21036,19930.00,1664888399999,24118.852,1664884800000,19973.90,19982.60,19899.10
21037,19974.00,1664891999999,58431.465,1664888400000,20089.90,20149.00,19944.60
21038,20090.00,1664895599999,75090.324,1664892000000,20102.90,20300.00,20035.00
21039,20103.00,1664899199999,22442.356,1664895600000,20092.20,20123.00,20041.80
21040,20092.20,1664902799999,34675.654,1664899200000,19988.40,20105.90,19950.90
21041,19988.40,1664906399999,36954.894,1664902800000,20017.50,20035.90,19871.00
21042,20017.50,1664909999999,24613.807,1664906400000,20115.50,20168.10,20011.10
21043,20115.50,1664913599999,32469.584,1664910000000,20213.50,20272.00,20037.00
21044,20213.60,1664917199999,68158.076,1664913600000,20322.70,20500.00,20142.30
21045,20322.80,1664920799999,24355.526,1664917200000,20281.20,20395.00,20250.00
21046,20281.10,1664924399999,14158.140,1664920800000,20293.40,20327.50,20230.00
21047,20293.30,1664927999999,15722.787,1664924400000,20333.00,20379.90,20268.40
21048,20332.90,1664931599999,26098.605,1664928000000,20181.50,20356.10,20136.60
21049,20181.50,1664935199999,14031.986,1664931600000,20209.00,20278.00,20172.70
21050,20208.90,1664938799999,8803.084,1664935200000,20186.40,20250.00,20181.00
21051,20186.40,1664942399999,9904.160,1664938800000,20184.90,20230.00,20151.40
21052,20185.00,1664945999999,19809.129,1664942400000,20117.20,20219.80,20071.10
21053,20117.10,1664949599999,13031.794,1664946000000,20190.70,20198.00,20101.70
21054,20190.60,1664953199999,20324.193,1664949600000,20244.50,20290.00,20152.20
21055,20244.50,1664956799999,17037.734,1664953200000,20218.90,20277.00,20193.10
21056,20218.80,1664960399999,47544.228,1664956800000,20128.90,20236.90,20002.80
21057,20128.90,1664963999999,14471.984,1664960400000,20085.70,20149.80,20052.10
21058,20085.80,1664967599999,14767.753,1664964000000,20119.20,20149.80,20072.70
21059,20119.10,1664971199999,32119.536,1664967600000,20026.10,20126.50,19953.00
21060,20026.10,1664974799999,28839.380,1664971200000,20017.00,20066.00,19958.40
21061,20017.10,1664978399999,80011.102,1664974800000,19915.30,20037.00,19810.00
21062,19915.40,1664981999999,72838.593,1664978400000,19872.50,19938.20,19707.00
21063,19872.60,1664985599999,37092.218,1664982000000,19994.60,20014.50,19851.30
21064,19994.60,1664989199999,71896.184,1664985600000,20227.10,20298.70,19946.00
21065,20227.00,1664992799999,44533.904,1664989200000,20156.10,20325.00,20150.00
21066,20156.10,1664996399999,31359.560,1664992800000,20259.00,20264.50,20078.00
21067,20259.00,1664999999999,36472.740,1664996400000,20112.50,20350.00,20097.00
21068,20112.50,1665003599999,26062.281,1665000000000,19977.50,20166.30,19964.30
21069,19977.40,1665007199999,16650.677,1665003600000,20042.50,20088.60,19971.20
21070,20042.50,1665010799999,23744.790,1665007200000,20182.70,20205.80,20010.00
21071,20182.60,1665014399999,12131.534,1665010800000,20150.00,20191.60,20110.00
21072,20149.90,1665017999999,44512.826,1665014400000,20262.50,20386.40,20134.60
21073,20262.50,1665021599999,31286.362,1665018000000,20363.90,20424.60,20240.00
21074,20364.00,1665025199999,30472.777,1665021600000,20322.80,20436.00,20280.60
21075,20322.70,1665028799999,15108.777,1665025200000,20346.60,20381.60,20268.00
21076,20346.60,1665032399999,24234.389,1665028800000,20346.70,20443.90,20314.80
21077,20346.60,1665035999999,26818.246,1665032400000,20295.10,20368.60,20241.20
21078,20295.20,1665039599999,31343.643,1665036000000,20169.50,20295.90,20160.00
21079,20169.40,1665043199999,20850.484,1665039600000,20214.70,20242.70,20154.00
21080,20214.70,1665046799999,30551.780,1665043200000,20138.70,20245.40,20100.00
21081,20138.70,1665050399999,20133.986,1665046800000,20092.90,20183.00,20077.10
21082,20092.80,1665053999999,14191.354,1665050400000,20125.00,20149.80,20077.30
21083,20124.90,1665057599999,27004.804,1665054000000,20238.00,20252.40,20121.20
21084,20238.00,1665061199999,44109.482,1665057600000,20184.60,20322.00,20156.40
21085,20184.60,1665064799999,78675.309,1665061200000,20104.70,20293.40,20032.00
21086,20104.70,1665068399999,117103.216,1665064800000,20096.20,20113.70,19867.50
21087,20096.10,1665071999999,38489.503,1665068400000,20004.40,20112.90,19982.90
21088,20004.30,1665075599999,34268.322,1665072000000,20042.20,20098.00,19934.00
21089,20042.30,1665079199999,45987.898,1665075600000,20108.30,20264.10,20009.00
21090,20108.30,1665082799999,22971.133,1665079200000,20011.90,20108.30,19977.40
21091,20011.90,1665086399999,14703.281,1665082800000,20005.90,20057.00,19981.30
21092,20005.90,1665089999999,11192.886,1665086400000,20044.40,20069.00,19993.00
21093,20044.30,1665093599999,24261.428,1665090000000,19903.00,20044.40,19876.40
21094,19903.00,1665097199999,19734.045,1665093600000,19893.30,19939.60,19843.30
21095,19893.30,1665100799999,14028.738,1665097200000,19954.00,19966.20,19861.10
21096,19954.00,1665104399999,15554.450,1665100800000,19981.90,20044.20,19936.90
21097,19981.80,1665107999999,8083.629,1665104400000,19985.90,20013.20,19953.40
21098,19985.90,1665111599999,9085.142,1665108000000,20008.90,20046.00,19958.00
21099,20008.80,1665115199999,8634.717,1665111600000,19976.00,20026.00,19970.00
21100,19976.10,1665118799999,8933.792,1665115200000,19934.10,20004.30,19925.00
21101,19934.00,1665122399999,13185.872,1665118800000,19960.70,19989.60,19901.00
21102,19960.80,1665125999999,30469.340,1665122400000,19846.40,19971.50,19800.00
21103,19846.50,1665129599999,17666.043,1665126000000,19916.80,19935.00,19837.20
21104,19916.70,1665133199999,20514.352,1665129600000,19964.30,20010.30,19905.60
21105,19964.30,1665136799999,11127.081,1665133200000,19971.50,20017.70,19950.80
21106,19971.50,1665140399999,12699.355,1665136800000,19988.10,19999.90,19918.20
21107,19988.10,1665143999999,12336.765,1665140400000,19990.30,20009.00,19953.20
21108,19990.30,1665147599999,170330.639,1665144000000,19608.80,20067.00,19454.20
21109,19608.80,1665151199999,83867.150,1665147600000,19594.50,19696.90,19493.00
21110,19594.50,1665154799999,39475.438,1665151200000,19633.90,19692.90,19548.00
21111,19633.80,1665158399999,28747.505,1665154800000,19574.10,19643.80,19514.40
21112,19574.10,1665161999999,72191.281,1665158400000,19399.70,19599.70,19304.40
21113,19399.70,1665165599999,24413.366,1665162000000,19412.00,19483.30,19361.10
21114,19412.00,1665169199999,16348.215,1665165600000,19446.40,19469.90,19366.00
21115,19446.30,1665172799999,14903.983,1665169200000,19453.00,19476.20,19403.80
21116,19453.10,1665176399999,18609.165,1665172800000,19540.00,19566.10,19433.70
21117,19540.00,1665179999999,19163.846,1665176400000,19561.80,19635.70,19520.00
21118,19561.70,1665183599999,8402.157,1665180000000,19542.10,19588.40,19531.00
21119,19542.20,1665187199999,8663.819,1665183600000,19520.90,19556.10,19500.00
21120,19520.90,1665190799999,12194.312,1665187200000,19559.00,19619.60,19507.90
21121,19559.00,1665194399999,6084.793,1665190800000,19584.10,19588.80,19536.00
21122,19584.10,1665197999999,5936.458,1665194400000,19553.00,19590.00,19534.80
21123,19552.90,1665201599999,10993.218,1665198000000,19494.50,19556.60,19478.00
21124,19494.50,1665205199999,13837.832,1665201600000,19437.00,19513.60,19416.30
21125,19437.00,1665208799999,8939.203,1665205200000,19499.80,19514.90,19432.00
21126,19499.70,1665212399999,8096.409,1665208800000,19504.90,19537.20,19462.00
21127,19504.80,1665215999999,6690.209,1665212400000,19489.80,19517.90,19483.50
21128,19489.80,1665219599999,8955.146,1665216000000,19459.30,19505.40,19441.10
21129,19459.30,1665223199999,6584.447,1665219600000,19492.20,19504.00,19459.30
21130,19492.30,1665226799999,7138.503,1665223200000,19494.10,19518.40,19478.50
21131,19494.00,1665230399999,10115.110,1665226800000,19526.30,19539.30,19479.00
21132,19526.40,1665233999999,8633.228,1665230400000,19505.00,19532.60,19466.10
21133,19504.90,1665237599999,8245.816,1665234000000,19470.10,19507.10,19460.10
21134,19470.00,1665241199999,14604.614,1665237600000,19490.20,19494.90,19411.00
21135,19490.20,1665244799999,6670.770,1665241200000,19480.00,19496.30,19453.60
21136,19479.90,1665248399999,9816.873,1665244800000,19517.50,19522.80,19460.30
21137,19517.50,1665251999999,6940.805,1665248400000,19491.70,19521.70,19466.00
21138,19491.70,1665255599999,6739.876,1665252000000,19466.60,19503.80,19450.60
21139,19466.60,1665259199999,7825.488,1665255600000,19460.10,19467.10,19430.00
21140,19460.00,1665262799999,12182.406,1665259200000,19442.80,19473.90,19404.10
21141,19442.80,1665266399999,29763.776,1665262800000,19309.40,19450.80,19200.00
21142,19309.40,1665269999999,21636.081,1665266400000,19351.90,19365.50,19259.20
21143,19352.00,1665273599999,14631.828,1665270000000,19406.20,19436.60,19349.60
21144,19406.30,1665277199999,9831.718,1665273600000,19386.60,19444.20,19373.10
21145,19386.60,1665280799999,7779.416,1665277200000,19394.90,19418.60,19355.90
21146,19394.90,1665284399999,6513.922,1665280800000,19354.00,19406.00,19352.50
21147,19354.10,1665287999999,9166.722,1665284400000,19357.90,19379.30,19320.40
21148,19358.00,1665291599999,9562.766,1665288000000,19379.40,19380.50,19310.00
21149,19379.40,1665295199999,8287.061,1665291600000,19398.80,19409.60,19370.30
21150,19398.80,1665298799999,9182.756,1665295200000,19417.60,19429.00,19376.40
21151,19417.60,1665302399999,6728.185,1665298800000,19398.20,19426.90,19394.90
21152,19398.30,1665305999999,9004.901,1665302400000,19387.80,19421.10,19365.00
21153,19387.90,1665309599999,6419.783,1665306000000,19406.00,19412.20,19375.10
21154,19406.10,1665313199999,27048.842,1665309600000,19480.00,19547.10,19395.70
21155,19480.00,1665316799999,18492.161,1665313200000,19461.00,19550.00,19451.20
21156,19460.90,1665320399999,13561.996,1665316800000,19490.70,19535.00,19458.80
21157,19490.70,1665323999999,8695.752,1665320400000,19457.50,19513.30,19455.70
21158,19457.50,1665327599999,11316.537,1665324000000,19491.40,19520.00,19452.70
21159,19491.40,1665331199999,10317.916,1665327600000,19524.50,19538.30,19491.40
21160,19524.50,1665334799999,12096.272,1665331200000,19496.40,19543.00,19471.30
21161,19496.40,1665338399999,5571.467,1665334800000,19476.90,19501.00,19461.10
21162,19477.00,1665341999999,7017.069,1665338400000,19514.50,19520.00,19461.00
21163,19514.40,1665345599999,28232.687,1665342000000,19459.80,19530.00,19333.00
21164,19459.90,1665349199999,8688.269,1665345600000,19473.90,19479.70,19413.00
21165,19473.90,1665352799999,4948.994,1665349200000,19471.00,19493.90,19436.40
21166,19471.00,1665356399999,17075.798,1665352800000,19390.30,19471.10,19359.30
21167,19390.30,1665359999999,11637.805,1665356400000,19430.00,19442.00,19360.00
21168,19430.00,1665363599999,17864.272,1665360000000,19484.10,19513.00,19390.00
21169,19484.20,1665367199999,10799.808,1665363600000,19491.90,19513.00,19452.60
21170,19492.00,1665370799999,8782.945,1665367200000,19462.40,19493.80,19441.50
21171,19462.40,1665374399999,6938.289,1665370800000,19441.20,19472.60,19418.10
21172,19441.10,1665377999999,7084.111,1665374400000,19458.70,19467.30,19412.30
21173,19458.70,1665381599999,13531.557,1665378000000,19403.50,19462.20,19372.30
21174,19403.40,1665385199999,12093.806,1665381600000,19384.30,19427.60,19361.00
21175,19384.30,1665388799999,8479.587,1665385200000,19401.30,19434.00,19381.00
21176,19401.30,1665392399999,82732.939,1665388800000,19228.30,19409.00,19113.70
21177,19228.30,1665395999999,28271.907,1665392400000,19320.60,19332.90,19215.40
21178,19320.50,1665399599999,18742.790,1665396000000,19267.50,19342.80,19261.10
21179,19267.60,1665403199999,19126.879,1665399600000,19323.20,19369.00,19267.50
21180,19323.30,1665406799999,23454.163,1665403200000,19410.00,19425.00,19303.00
21181,19409.90,1665410399999,33797.728,1665406800000,19308.30,19430.00,19286.40
21182,19308.20,1665413999999,43229.370,1665410400000,19252.10,19390.90,19214.00
21183,19252.10,1665417599999,25170.482,1665414000000,19261.70,19312.40,19222.80
21184,19261.70,1665421199999,51510.121,1665417600000,19136.90,19281.80,19100.00
21185,19136.80,1665424799999,39407.066,1665421200000,19317.20,19355.50,19115.20
21186,19317.10,1665428399999,26874.011,1665424800000,19216.60,19324.60,19177.90
21187,19216.50,1665431999999,16033.224,1665428400000,19204.90,19257.60,19185.60
21188,19205.00,1665435599999,7343.831,1665432000000,19237.50,19253.30,19204.90
21189,19237.60,1665439199999,6121.635,1665435600000,19240.00,19279.90,19215.70
21190,19240.00,1665442799999,40890.615,1665439200000,19123.60,19245.50,19000.00
21191,19123.60,1665446399999,12639.768,1665442800000,19124.00,19190.70,19105.40
21192,19124.10,1665449999999,56586.637,1665446400000,19039.60,19125.70,18935.70
21193,19039.60,1665453599999,19372.226,1665450000000,19028.30,19061.90,18953.20
21194,19028.40,1665457199999,19076.731,1665453600000,19052.50,19053.00,18950.00
21195,19052.40,1665460799999,12002.646,1665457200000,19039.70,19090.00,19027.50
21196,19039.60,1665464399999,11388.420,1665460800000,19036.90,19071.50,19010.10
21197,19036.90,1665467999999,10303.118,1665464400000,19024.50,19066.80,19017.60
21198,19024.50,1665471599999,22209.980,1665468000000,19052.00,19114.60,19005.00
21199,19052.10,1665475199999,18427.924,1665471600000,19075.10,19098.00,19020.00
21200,19075.10,1665478799999,18624.844,1665475200000,19100.50,19140.00,19073.20
21201,19100.50,1665482399999,14781.199,1665478800000,19057.40,19110.00,19025.00
21202,19057.50,1665485999999,13538.525,1665482400000,19085.00,19100.00,19035.40
21203,19085.00,1665489599999,16264.485,1665486000000,19149.90,19157.30,19067.20
21204,19149.90,1665493199999,51346.355,1665489600000,19142.20,19260.00,19130.00
21205,19142.20,1665496799999,55951.175,1665493200000,18982.50,19162.90,18951.00
21206,18982.50,1665500399999,84554.487,1665496800000,19028.00,19090.00,18850.00
21207,19028.00,1665503999999,38101.523,1665500400000,19137.60,19188.00,19025.50
21208,19137.60,1665507599999,28564.987,1665504000000,19145.90,19175.70,19078.00
21209,19145.90,1665511199999,15024.234,1665507600000,19122.40,19152.50,19097.50
21210,19122.40,1665514799999,31808.403,1665511200000,18968.00,19127.80,18936.20
21211,18968.00,1665518399999,31154.492,1665514800000,18991.30,19034.10,18910.30
21212,18991.30,1665521999999,10795.103,1665518400000,19013.40,19055.50,18982.30
21213,19013.40,1665525599999,7285.577,1665522000000,19002.10,19050.00,18990.00
21214,19002.10,1665529199999,6967.768,1665525600000,19033.60,19052.10,18991.40
21215,19033.50,1665532799999,9227.485,1665529200000,19055.00,19059.50,19000.00
21216,19055.00,1665536399999,20808.797,1665532800000,19084.00,19122.40,19019.80
21217,19084.10,1665539999999,10104.826,1665536400000,19057.10,19090.80,19026.10
21218,19057.10,1665543599999,9056.376,1665540000000,19060.10,19072.40,19023.90
21219,19060.20,1665547199999,6075.412,1665543600000,19041.50,19084.90,19037.00
21220,19041.50,1665550799999,15488.971,1665547200000,19089.80,19115.60,19037.60
21221,19089.80,1665554399999,10932.468,1665550800000,19106.90,19137.70,19064.10
21222,19106.90,1665557999999,21189.845,1665554400000,19143.40,19193.90,19081.60
21223,19143.40,1665561599999,16119.543,1665558000000,19103.40,19155.60,19073.00
21224,19103.40,1665565199999,12880.858,1665561600000,19133.80,19149.00,19081.30
21225,19133.80,1665568799999,15519.114,1665565200000,19162.30,19190.00,19125.80
21226,19162.30,1665572399999,12736.462,1665568800000,19145.20,19178.80,19116.00
21227,19145.10,1665575999999,11771.492,1665572400000,19107.20,19161.10,19100.10
21228,19107.20,1665579599999,64403.401,1665576000000,19069.00,19179.90,18924.30
21229,19069.00,1665583199999,41998.564,1665579600000,19110.00,19147.90,19028.10
21230,19110.10,1665586799999,20339.303,1665583200000,19084.00,19133.00,19052.40
21231,19084.00,1665590399999,14356.992,1665586800000,19130.50,19142.00,19080.70
21232,19130.60,1665593999999,12619.116,1665590400000,19090.10,19145.00,19070.70
21233,19090.10,1665597599999,9394.957,1665594000000,19083.40,19104.80,19052.60
21234,19083.50,1665601199999,30687.424,1665597600000,19108.50,19155.10,19030.60
21235,19108.40,1665604799999,11382.531,1665601200000,19132.30,19170.00,19094.20
21236,19132.30,1665608399999,6800.726,1665604800000,19162.80,19162.80,19122.40
21237,19162.70,1665611999999,8875.188,1665608400000,19170.50,19184.90,19152.50
21238,19170.40,1665615599999,17139.443,1665612000000,19144.00,19240.00,19142.90
21239,19143.90,1665619199999,6088.479,1665615600000,19148.00,19162.00,19132.50
21240,19148.10,1665622799999,9068.569,1665619200000,19141.50,19166.70,19116.30
21241,19141.50,1665626399999,10746.901,1665622800000,19100.80,19148.00,19079.50
21242,19100.90,1665629999999,20679.311,1665626400000,19079.60,19106.40,19010.00
21243,19079.60,1665633599999,7262.796,1665630000000,19080.70,19109.20,19070.60
21244,19080.70,1665637199999,5844.598,1665633600000,19087.90,19090.30,19061.50
21245,19087.90,1665640799999,11948.861,1665637200000,19083.50,19105.00,19032.30
21246,19083.50,1665644399999,9937.278,1665640800000,19052.50,19093.00,19039.00
21247,19052.40,1665647999999,38862.227,1665644400000,19000.10,19052.50,18945.00
21248,19000.00,1665651599999,16955.438,1665648000000,19002.20,19034.80,18956.70
21249,19002.20,1665655199999,11571.153,1665651600000,18987.60,19024.80,18972.00
21250,18987.60,1665658799999,114475.841,1665655200000,18682.40,18996.70,18550.00
21251,18682.40,1665662399999,46232.530,1665658800000,18744.90,18820.00,18649.00
21252,18745.00,1665665999999,193009.392,1665662400000,18377.90,19036.60,17917.80
21253,18377.80,1665669599999,79065.875,1665666000000,18420.50,18473.80,18262.50
21254,18420.50,1665673199999,45380.731,1665669600000,18404.80,18486.90,18380.20
21255,18404.80,1665676799999,160998.752,1665673200000,18947.70,19043.70,18394.50
21256,18947.70,1665680399999,85104.975,1665676800000,19077.50,19186.20,18892.80
